 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2
106,426,501.521,451,558,982,487.491,431,555
107,426,502.070,444,550,982,487.716,440,548
108,426,501.218,444,572,982,486.958,438,548
109,426,500.967,438,571,982,487.487,430,547
110,426,500.427,455,560,982,487.784,437,548
111,426,500.495,438,558,982,485.938,438,557
112,426,501.603,437,576,982,488.503,438,548
113,426,501.857,442,569,982,487.832,425,553
114,426,502.944,446,566,982,488.131,427,556
115,426,499.432,436,557,982,487.771,441,574
116,426,501.568,442,585,982,486.872,436,545
117,426,498.864,445,559,982,486.037,429,574
118,426,501.317,449,598,982,486.784,441,548
119,426,501.420,443,557,982,486.465,438,581
120,426,501.312,443,552,982,486.549,420,543
121,426,502.171,438,562,982,486.263,434,563
122,426,501.249,446,571,982,486.794,436,572
123,426,501.951,447,560,982,485.771,438,545
124,426,501.545,450,565,982,488.481,438,556
125,426,501.469,445,567,982,487.506,433,561
126,426,500.397,446,593,982,487.203,440,562
127,426,501.493,456,556,982,487.973,437,550
128,426,501.082,442,581,982,486.493,439,553
129,426,500.796,451,564,982,485.452,427,551
130,426,501.122,446,557,982,487.748,428,550
131,426,500.890,423,571,982,485.573,439,555
132,426,500.033,449,573,982,485.781,426,547
133,426,501.601,447,566,982,487.392,433,557
134,426,503.202,448,580,982,486.642,444,556
135,426,501.556,451,553,982,486.185,433,558
136,426,502.047,449,576,982,486.127,431,553
137,426,501.549,442,560,982,485.593,434,576
138,426,500.962,450,562,982,486.920,439,569
139,426,500.901,446,562,982,486.955,429,562
140,426,501.688,443,564,982,487.233,426,569
141,426,500.228,438,559,982,487.547,422,543
142,426,501.836,450,583,982,485.660,435,557
143,426,501.446,441,585,982,486.110,438,548
144,426,501.974,442,565,982,486.638,425,564
145,426,500.075,449,555,982,486.990,438,570
146,426,501.775,452,560,982,485.990,430,576
147,426,502.326,456,578,982,486.126,432,568
148,426,501.664,439,572,982,486.267,438,546
149,426,500.840,442,553,982,486.481,437,552
150,426,502.129,447,576,982,486.858,438,561
151,426,503.763,450,573,982,486.548,436,553
152,426,502.455,445,561,982,487.400,441,558
153,426,501.685,454,566,982,487.307,434,559
154,426,501.392,441,569,982,486.424,426,569
155,426,500.559,450,565,982,487.089,435,562
156,426,501.115,442,565,982,485.903,434,556
157,426,500.110,447,566,982,485.871,432,557
158,426,501.948,451,582,982,484.721,432,556
159,426,500.460,444,559,982,486.335,431,554
160,426,499.993,439,581,982,485.892,446,550
161,426,500.636,452,566,982,485.138,436,566
162,426,499.819,449,564,982,485.735,436,555
163,426,500.059,449,581,982,486.326,436,565
164,426,500.141,436,562,982,486.872,427,555
165,426,500.049,455,562,982,485.342,424,557
166,426,500.796,443,571,982,485.925,439,543
167,426,503.404,456,580,982,485.512,431,557
168,426,501.883,447,554,982,486.443,434,557
169,426,502.028,442,569,982,485.243,435,546
170,426,501.838,432,563,982,485.002,432,550
171,426,501.840,439,571,982,485.363,431,571
172,426,500.451,451,570,982,485.775,426,557
173,426,498.981,450,562,982,486.091,428,576
174,426,500.261,441,585,982,486.111,432,561
175,426,499.502,442,579,982,484.601,420,545
176,426,501.707,438,590,982,486.517,441,548
177,426,502.371,446,581,982,486.168,425,579
178,426,501.688,457,561,982,486.106,440,546
179,426,500.239,449,568,982,486.353,431,563
180,426,500.430,433,566,982,485.705,436,554
181,426,501.077,448,560,982,485.697,422,551
182,426,501.136,449,564,982,486.274,429,555
183,426,500.117,447,578,982,485.304,436,547
184,426,500.120,441,572,982,486.718,425,561
185,426,499.986,442,600,982,485.852,440,544
186,426,500.415,440,579,982,486.194,433,559
187,426,500.944,449,597,982,485.058,427,557
188,426,500.406,450,572,982,485.089,438,545
189,426,500.265,452,562,982,485.293,437,557
190,426,500.246,444,555,982,485.660,433,558
191,426,500.777,447,561,982,485.808,433,573
192,426,501.169,449,563,982,484.375,435,543
193,426,501.624,457,572,982,485.985,437,571
194,426,499.232,434,567,982,485.833,435,556
195,426,501.228,440,580,982,485.492,420,561
196,426,499.805,446,561,982,485.249,428,571
197,426,500.826,431,563,982,485.596,433,560
198,426,497.972,447,559,982,485.253,430,561
199,426,502.049,450,566,982,484.971,434,542
200,426,500.207,452,557,982,484.663,431,559
201,426,499.979,451,570,982,484.690,439,568
202,426,499.439,444,560,982,485.266,433,545
203,426,500.552,441,558,982,483.740,432,551
204,426,500.183,451,558,982,485.441,424,563
205,426,500.216,437,576,982,485.188,425,549
206,426,501.322,438,569,982,485.705,435,558
207,426,498.570,446,569,982,485.957,434,556
208,426,499.312,450,570,982,486.025,430,550
209,426,501.406,448,569,982,485.263,431,557
210,426,501.303,456,558,982,484.303,436,547
211,426,500.892,445,559,982,484.987,436,546
212,426,499.845,446,568,982,482.159,432,552
213,426,500.631,444,553,982,486.353,439,573
214,426,501.460,442,565,982,486.040,425,550
215,426,498.634,452,562,982,484.858,432,554
216,426,499.986,444,554,982,484.971,422,585
217,426,500.589,456,564,982,485.331,433,560
218,426,500.770,445,571,982,485.112,432,585
219,426,499.836,450,565,982,485.575,436,560
220,426,499.641,447,555,982,484.968,437,567
221,426,499.531,451,558,982,483.946,432,544
222,426,500.451,443,565,982,483.887,433,559
223,426,499.819,447,577,982,485.009,432,549
224,426,500.768,442,583,982,485.797,435,543
225,426,499.587,445,570,982,485.129,422,555
226,426,498.420,446,566,982,484.420,435,547
227,426,499.826,444,571,982,484.051,436,562
228,426,500.315,444,571,982,486.565,439,545
229,426,500.033,450,556,982,483.214,439,553
230,426,498.059,440,557,982,481.970,433,546
231,426,498.587,450,576,982,484.418,433,549
232,426,500.164,453,561,982,483.983,430,564
233,426,497.920,450,563,982,482.705,428,565
234,426,500.469,437,559,982,484.994,429,563
235,426,500.354,453,567,982,484.942,433,555
236,426,501.392,447,554,982,484.239,433,553
237,426,501.883,449,576,982,485.086,431,550
238,426,499.378,446,564,982,483.944,428,571
239,426,499.615,457,562,982,485.179,438,556
240,426,500.122,451,564,982,484.634,434,544
241,426,500.026,450,570,982,485.024,430,545
242,426,497.573,439,596,982,485.130,438,542
243,426,499.960,430,574,982,485.404,431,551
244,426,499.190,452,575,982,483.655,431,590
245,426,499.462,439,557,982,485.282,437,546
246,426,499.420,438,584,982,483.364,435,538
247,426,497.502,436,554,982,485.038,430,574
248,426,498.493,440,580,982,484.736,434,552
249,426,497.775,441,568,982,484.224,424,569
250,426,500.915,442,589,982,484.586,429,560
251,426,499.568,449,566,982,483.746,432,545
252,426,501.700,445,567,982,484.269,430,543
253,426,500.268,436,573,982,484.879,435,547
254,426,500.782,448,592,982,484.404,436,545
255,426,499.056,449,553,982,483.915,436,552
256,426,500.547,447,558,982,484.703,428,552
257,426,498.805,432,574,982,485.581,429,547
258,426,500.446,448,557,982,484.420,433,545
259,426,500.920,444,575,982,485.947,434,559
260,426,498.953,452,582,982,484.818,437,567
261,426,500.646,448,582,982,485.237,434,549
262,426,497.831,447,559,982,483.749,429,545
263,426,499.554,443,563,982,485.081,430,547
264,426,498.636,442,565,982,484.198,429,548
265,426,498.493,450,556,982,484.107,433,567
266,426,496.923,442,562,982,485.126,435,537
267,426,499.911,448,564,982,484.640,430,551
268,426,497.434,444,569,982,484.423,431,572
269,426,499.509,441,581,982,483.659,431,551
270,426,497.434,444,561,982,483.867,427,554
271,426,499.817,446,574,982,484.764,434,571
272,426,498.406,443,565,982,483.287,433,578
273,426,499.906,451,566,982,484.163,429,558
274,426,497.455,449,559,982,483.560,430,570
275,426,499.930,452,560,982,484.780,436,546
276,426,500.800,449,577,982,485.945,438,555
277,426,498.617,441,577,982,483.783,439,557
278,426,500.444,448,569,982,483.312,433,554
279,426,498.754,452,567,982,484.500,433,548
280,426,498.815,437,611,982,484.196,431,556
281,426,499.028,443,564,982,485.509,433,556
282,426,500.441,443,572,982,484.674,433,551
283,426,497.061,452,557,982,483.654,433,561
284,426,499.481,449,574,982,483.777,431,553
285,426,499.141,451,576,982,483.979,431,557
286,426,498.815,449,568,982,481.851,428,550
287,426,498.383,436,560,982,483.725,425,543
288,426,498.885,442,561,982,484.420,427,585
289,426,498.521,447,579,982,484.618,430,567
290,426,498.908,445,559,982,484.615,428,555
291,426,497.516,441,573,982,483.003,434,551
292,426,497.779,434,547,982,482.789,436,541
293,426,499.601,442,572,982,482.995,437,551
294,426,498.573,438,564,982,481.568,421,548
295,426,498.585,449,570,982,483.588,436,561
296,426,498.939,455,566,982,485.313,437,550
297,426,498.155,451,555,982,484.306,433,551
298,426,499.143,441,558,982,484.026,426,559
299,426,496.451,437,571,982,485.516,436,547
300,426,498.059,431,575,982,482.445,423,555
301,426,498.153,443,564,982,484.129,433,547
302,426,497.354,443,566,982,484.408,435,545
303,426,499.345,447,566,982,485.174,427,569
304,426,499.169,448,566,982,484.050,433,569
305,426,499.033,440,575,982,485.186,435,582
306,426,497.758,433,563,982,483.208,438,546
307,426,499.312,450,560,982,483.507,435,547
308,426,498.629,448,577,982,483.740,430,548
309,426,498.430,443,562,982,485.329,432,551
310,426,499.319,451,570,982,484.767,441,567
311,426,498.512,439,583,982,482.332,430,564
312,426,497.746,446,556,982,482.940,421,539
313,426,496.620,441,565,982,482.469,434,549
314,426,498.495,442,591,982,482.636,440,563
315,426,497.979,426,568,982,483.732,431,591
316,426,498.739,439,560,982,483.059,428,559
317,426,496.427,444,557,982,483.014,435,544
318,426,498.920,438,560,982,484.310,431,557
319,426,498.005,443,562,982,482.725,438,541
320,426,499.047,448,567,982,483.976,430,555
321,426,497.047,439,566,982,482.552,433,538
322,426,495.251,440,556,982,480.350,421,559
323,426,498.136,450,572,982,482.720,428,544
324,426,498.709,444,555,982,483.851,434,559
325,426,497.981,447,580,982,483.377,437,538
326,426,496.038,444,565,982,484.447,432,577
327,426,496.554,441,568,982,481.798,428,546
328,426,498.958,441,557,982,482.990,432,554
329,426,497.946,452,551,982,483.822,428,555
330,426,498.523,444,563,982,481.965,433,557
331,426,497.643,425,558,982,484.389,434,550
332,426,496.840,447,555,982,482.993,433,571
333,426,496.812,439,564,982,483.808,439,565
334,426,498.338,443,565,982,482.369,432,540
335,426,495.782,436,568,982,480.977,436,544
336,426,497.371,455,567,982,483.039,419,558
337,426,497.108,430,558,982,482.225,420,548
338,426,496.451,453,564,982,482.698,440,546
339,426,498.108,444,565,982,483.413,439,554
340,426,497.324,432,570,982,483.362,425,563
341,426,497.958,444,575,982,484.958,430,556
342,426,497.420,446,568,982,483.803,435,543
343,426,496.134,455,554,982,483.266,432,558
344,426,495.575,447,560,982,483.353,434,569
345,426,495.242,429,559,982,480.039,425,546
346,426,497.366,438,579,982,480.180,428,554
347,426,497.380,444,563,982,482.284,432,552
348,426,497.124,430,557,982,483.203,426,569
349,426,496.540,446,560,982,483.268,433,552
350,426,495.991,449,574,982,483.765,426,553
351,426,495.218,446,550,982,481.934,423,577
352,426,495.599,428,566,982,480.300,427,546
353,426,495.789,430,563,982,483.458,434,551
354,426,494.582,447,573,982,484.375,426,558
355,426,497.237,445,555,982,482.423,420,542
356,426,496.526,445,567,982,482.160,435,560
357,426,497.263,442,577,982,483.809,430,563
358,426,497.568,441,582,982,482.329,430,558
359,426,496.246,445,564,982,482.770,430,556
360,426,496.448,441,570,982,483.246,435,542
361,426,496.448,437,571,982,481.161,429,557
362,426,495.746,437,562,982,481.321,438,580
363,426,498.195,442,558,982,483.677,433,565
364,426,496.237,441,573,982,482.622,428,560
365,426,499.469,449,560,982,482.601,429,543
366,426,495.122,440,574,982,481.962,425,551
367,426,498.399,448,559,982,482.709,430,556
368,426,495.054,440,551,982,481.337,419,543
369,426,495.967,435,569,982,480.928,415,541
370,426,497.911,429,575,982,481.756,432,559
371,426,495.561,443,570,982,480.891,430,579
372,426,496.385,445,588,982,479.049,433,549
373,426,497.901,448,572,982,482.846,435,556
374,426,498.040,448,580,982,481.059,436,551
375,426,496.211,441,571,982,480.696,432,561
376,426,496.016,444,572,982,478.973,435,550
377,426,496.362,441,572,982,481.403,432,554
378,426,495.737,445,560,982,480.618,429,538
379,426,493.977,432,567,982,478.564,436,542
380,426,496.298,438,564,982,480.821,422,540
381,426,495.183,438,566,982,481.631,423,570
382,426,497.190,437,568,982,481.609,430,554
383,426,495.505,438,569,982,478.558,429,540
384,426,495.150,436,570,982,478.875,423,549
385,426,496.336,441,564,982,480.901,434,580
386,426,496.721,441,580,982,477.687,421,555
387,426,497.941,441,576,982,481.888,431,541
388,426,496.453,445,574,982,478.632,428,546
389,426,495.108,444,570,982,480.322,424,556
390,426,496.763,441,568,982,481.191,434,544
391,426,494.110,437,563,982,481.269,431,547
392,426,496.153,440,572,982,481.032,429,548
393,426,496.887,449,578,982,481.150,433,545
394,426,496.465,442,588,982,482.206,433,575
395,426,497.162,437,571,982,479.605,429,550
396,426,495.615,440,585,982,479.047,422,561
397,426,496.019,437,588,982,480.699,417,551
398,426,496.225,442,567,982,481.435,431,561
399,426,497.272,446,591,982,479.222,432,549
400,426,495.568,430,590,982,477.745,430,580
401,426,494.162,429,574,982,477.256,429,546
402,426,495.249,437,566,982,479.248,421,575
403,426,495.951,428,568,982,478.014,427,538
404,426,495.437,430,569,982,476.785,430,554
405,426,494.958,439,587,982,477.789,429,556
406,426,495.664,433,598,982,477.085,424,558
407,426,494.265,437,579,982,478.376,417,539
408,426,493.660,425,575,982,477.374,431,547
409,426,497.211,435,578,982,478.347,430,543
410,426,493.437,442,572,982,477.346,433,541
411,426,497.108,435,577,982,478.511,432,535
412,426,494.864,444,601,982,476.894,435,551
413,426,494.859,438,575,982,475.529,424,554
414,426,497.380,442,598,982,478.798,421,548
415,426,495.418,438,600,982,476.616,434,541
416,426,496.331,446,585,982,477.215,424,563
417,426,498.352,446,581,982,477.356,434,551
418,426,494.815,428,577,982,475.675,418,548
419,426,494.885,437,600,982,476.991,427,570
420,426,494.800,438,606,982,476.166,425,544
421,426,494.815,441,584,982,476.005,423,525
422,426,497.350,433,609,982,476.752,425,553
423,426,493.040,429,603,982,475.432,430,543
424,426,495.089,442,588,982,478.052,432,547
425,426,494.399,439,589,982,476.833,429,559
426,426,495.514,437,580,982,477.221,418,582
427,426,495.505,437,591,982,477.346,424,546
428,426,493.631,441,602,982,476.242,426,547
429,426,494.995,424,584,982,476.356,420,550
430,426,496.885,446,612,982,477.744,427,543
431,426,495.913,442,597,982,477.169,430,543
432,426,493.225,438,594,982,476.123,424,539
433,426,493.728,439,589,982,475.919,430,551
434,426,493.521,437,592,982,475.336,427,542
435,426,493.714,432,598,982,477.499,428,550
436,426,493.101,442,582,982,475.258,427,546
437,426,492.819,439,627,982,474.258,428,532
438,426,493.277,429,604,982,475.978,422,545
439,426,491.751,430,597,982,475.646,427,536
440,426,493.195,446,603,982,475.080,426,555
441,426,494.455,440,635,982,475.579,427,539
442,426,495.535,438,605,982,475.755,424,564
443,426,491.547,432,586,982,475.260,427,538
444,426,493.176,434,595,982,475.270,429,541
445,426,492.418,425,592,982,474.291,422,532
446,426,491.521,431,605,982,474.038,403,549
447,426,492.265,436,604,982,475.913,425,553
448,426,491.305,433,592,982,473.086,422,538
449,426,491.028,436,588,982,473.454,426,570
450,426,493.028,429,587,982,475.270,427,552
451,426,491.049,436,591,982,475.310,427,553
452,426,493.477,437,611,982,475.350,419,540
453,426,494.129,434,597,982,474.268,409,552
454,426,491.765,441,594,982,475.588,428,538
455,426,492.385,429,600,982,474.719,433,557
456,426,493.249,438,604,982,474.837,434,544
457,426,489.836,435,590,982,473.689,414,537
458,426,490.077,430,600,982,473.124,433,545
459,426,490.366,434,603,982,472.720,431,574
460,426,493.207,436,591,982,474.960,427,543
461,426,491.507,439,596,982,474.127,430,538
462,426,491.977,424,579,982,474.539,417,549
463,426,492.211,438,590,982,474.270,432,537
464,426,492.357,434,589,982,473.902,427,536
465,426,492.425,442,599,982,474.613,424,546
466,426,491.688,431,586,982,474.023,427,540
467,426,492.723,435,593,982,475.347,420,567
468,426,492.167,438,588,982,474.161,423,545
469,426,492.305,437,586,982,473.764,429,554
470,426,491.155,437,587,982,473.243,424,556
471,426,492.728,438,586,982,473.253,419,557
472,426,490.660,442,589,982,474.632,425,546
473,426,491.742,438,593,982,474.119,431,562
474,426,492.031,438,591,982,473.913,431,542
475,426,491.599,431,611,982,474.211,427,543
476,426,492.843,436,606,982,475.252,431,541
477,426,491.967,436,595,982,474.251,430,565
478,426,490.763,438,602,982,474.815,423,542
479,426,491.700,420,587,982,475.164,426,562
480,426,492.038,435,580,982,474.711,421,539
481,426,488.406,434,589,982,473.800,431,558
482,426,491.664,439,591,982,475.530,433,540
483,426,490.439,434,575,982,473.976,417,552
484,426,491.446,435,588,982,474.309,425,550
485,426,490.218,432,587,982,473.403,423,541
486,426,494.477,442,588,982,475.233,418,554
487,426,489.303,440,575,982,473.444,431,541
488,426,489.836,437,600,982,474.162,419,551
489,426,489.244,429,592,982,472.830,435,546
490,426,490.310,428,583,982,473.433,427,546
491,426,492.439,428,596,982,475.941,429,557
492,426,493.141,435,586,982,474.741,425,566
493,426,488.610,431,601,982,473.474,432,572
494,426,491.413,434,588,982,474.148,426,554
495,426,491.840,421,620,982,473.943,417,530
496,426,490.502,437,583,982,473.319,428,538
497,426,491.376,431,569,982,473.707,431,550
498,426,490.770,430,601,982,473.955,419,534
499,426,490.782,430,589,982,472.405,425,550
500,426,490.646,437,581,982,471.580,421,543
501,426,491.124,439,609,982,474.483,421,547
502,426,489.552,429,588,982,472.608,424,562
503,426,489.641,437,570,982,472.228,423,544
504,426,491.974,431,597,982,474.136,425,562
505,426,490.200,431,593,982,472.895,415,547
506,426,491.671,439,586,982,474.115,423,568
507,426,491.291,439,600,982,474.293,429,529
508,426,490.899,418,594,982,472.839,419,536
509,426,491.190,434,595,982,472.982,430,541
510,426,488.986,439,584,982,474.372,425,542
511,426,489.366,433,601,982,474.532,420,545
512,426,492.730,435,590,982,474.864,423,561
513,426,489.092,434,583,982,472.271,425,570
514,426,490.542,430,584,982,473.261,415,534
515,426,488.061,429,585,982,472.832,427,537
516,426,490.784,426,585,982,473.411,426,551
517,426,490.300,437,576,982,473.727,422,547
518,426,491.197,436,574,982,473.399,426,553
519,426,489.854,441,597,982,473.871,430,547
520,426,491.026,429,590,982,473.789,430,534
521,426,489.324,438,579,982,473.590,425,545
522,426,490.636,438,596,982,472.576,422,546
523,426,492.430,435,603,982,473.878,430,542
524,426,489.232,423,575,982,472.467,410,541
525,426,490.202,426,577,982,472.436,432,550
526,426,492.979,435,599,982,474.964,427,566
527,426,489.852,427,584,982,472.935,427,537
528,426,491.892,437,590,982,473.382,424,531
529,426,489.070,433,604,982,472.358,429,536
530,426,489.373,435,588,982,472.947,424,537
531,426,490.237,438,586,982,472.587,416,541
532,426,487.793,438,593,982,472.508,423,537
533,426,490.810,429,591,982,473.320,415,557
534,426,491.577,431,587,982,473.884,416,538
535,426,491.439,429,586,982,473.351,416,552
536,426,489.528,423,610,982,471.689,424,537
537,426,488.770,434,598,982,471.379,422,538
538,426,490.477,433,587,982,473.023,419,539
539,426,490.077,426,580,982,473.172,427,543
540,426,489.754,439,572,982,472.599,425,541
541,426,490.871,424,603,982,474.561,430,553
542,426,490.401,436,575,982,471.966,423,537
543,426,492.096,437,580,982,472.957,427,540
544,426,491.261,435,586,982,472.415,419,539
545,426,492.566,435,589,982,473.089,418,547
546,426,488.040,437,572,982,470.911,415,590
547,426,491.615,436,598,982,472.148,430,543
548,426,491.007,436,604,982,474.017,428,543
549,426,490.167,421,593,982,472.180,412,539
550,426,490.662,431,580,982,473.164,421,545
551,426,489.908,434,573,982,472.921,425,545
552,426,490.063,442,603,982,472.474,425,530
553,426,490.455,420,592,982,471.773,432,548
554,426,491.829,439,608,982,474.015,426,568
555,426,491.230,434,603,982,472.258,422,552
556,426,487.643,440,585,982,471.537,427,531
557,426,491.162,430,586,982,473.182,425,542
558,426,490.878,442,594,982,471.935,424,537
559,426,491.211,438,599,982,473.289,430,556
560,426,491.575,438,593,982,473.680,419,544
561,426,491.291,418,619,982,473.352,421,572
562,426,488.415,438,584,982,471.758,425,540
563,426,488.606,434,595,982,472.547,428,536
564,426,491.622,443,590,982,474.164,422,557
565,426,488.613,434,583,982,472.787,424,547
566,426,490.380,436,625,982,472.267,430,542
567,426,490.148,431,600,982,473.469,427,532
568,426,490.167,431,586,982,472.266,423,536
569,426,490.995,422,600,982,471.504,422,546
570,426,491.164,442,584,982,472.505,428,552
571,426,490.660,436,591,982,473.257,421,561
572,426,489.547,432,594,982,473.362,424,535
573,426,491.007,428,588,982,473.529,417,547
574,426,488.596,426,583,982,471.794,426,544
575,426,489.117,428,593,982,472.703,425,545
576,426,488.793,437,592,982,471.927,421,551
577,426,490.678,443,599,982,471.148,427,554
578,426,488.451,434,594,982,471.424,422,532
579,426,489.322,442,609,982,472.491,431,545
580,426,491.864,438,599,982,473.179,429,541
581,426,488.998,425,604,982,470.876,426,543
582,426,488.258,434,599,982,472.089,427,548
583,426,490.603,437,601,982,473.435,430,542
584,426,488.655,426,590,982,471.400,424,580
585,426,488.577,430,600,982,472.548,421,535
586,426,488.951,433,582,982,473.444,423,556
587,426,490.420,427,599,982,472.322,414,541
588,426,489.664,439,624,982,471.451,419,550
589,426,490.509,431,587,982,472.273,425,542
590,426,489.826,438,581,982,471.460,428,538
591,426,489.697,440,607,982,471.068,423,537
592,426,490.430,436,603,982,473.161,430,536
593,426,491.366,437,592,982,473.111,413,551
594,426,489.728,436,598,982,472.144,424,537
595,426,487.723,438,589,982,471.946,423,533
596,426,488.974,430,585,982,471.260,419,536
597,426,490.545,434,622,982,472.891,430,568
598,426,489.643,431,585,982,472.069,416,545
599,426,488.258,426,580,982,470.675,411,552
600,426,489.995,433,593,982,472.550,427,539
601,426,488.866,426,627,982,472.431,427,549
602,426,490.214,426,594,982,472.848,426,543
603,426,491.481,435,608,982,471.653,422,531
604,426,491.873,438,585,982,471.412,425,538
605,426,490.603,435,594,982,471.479,429,538
606,426,489.110,431,604,982,470.790,405,531
607,426,490.606,420,589,982,472.294,428,539
608,426,490.249,435,587,982,473.903,426,543
609,426,487.962,438,600,982,472.642,430,542
610,426,491.455,433,609,982,472.178,428,557
611,426,487.620,429,595,982,472.585,419,545
612,426,488.756,435,589,982,472.036,420,543
613,426,488.521,436,597,982,471.855,428,532
614,426,488.040,441,574,982,470.613,426,541
615,426,489.131,430,585,982,470.588,429,535
616,426,490.279,433,583,982,472.108,422,547
617,426,490.460,429,589,982,472.593,416,532
618,426,489.519,438,591,982,471.393,427,542
619,426,490.317,433,583,982,472.470,424,544
620,426,490.376,429,604,982,472.799,421,548
621,426,488.519,434,601,982,471.863,427,542
622,426,490.216,430,611,982,471.702,428,557
623,426,489.570,428,600,982,471.668,428,550
624,426,490.228,427,600,982,473.121,409,542
625,426,490.631,442,595,982,473.366,426,543
626,426,490.721,432,592,982,473.173,429,552
627,426,490.486,434,590,982,472.004,416,545
628,426,492.399,442,586,982,472.597,431,560
629,426,489.859,429,610,982,470.258,422,533
630,426,490.876,436,600,982,472.838,425,545
631,426,488.702,438,579,982,470.852,419,536
632,426,488.150,429,631,982,470.945,407,535
