 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2
104,484,501.488,441,579,1006,492.365,441,556
105,484,503.448,453,578,1006,491.425,442,552
106,484,501.851,446,581,1006,490.747,431,554
107,484,499.891,447,583,1006,492.218,437,568
108,484,503.143,438,587,1006,492.289,443,607
109,484,503.188,446,583,1006,491.131,433,573
110,484,503.820,451,579,1006,492.215,439,580
111,484,501.240,451,577,1006,490.081,433,563
112,484,503.122,454,589,1006,492.029,434,553
113,484,500.085,436,574,1006,491.192,439,564
114,484,501.911,451,579,1006,490.879,436,550
115,484,501.756,448,578,1006,491.145,432,558
116,484,501.483,432,571,1006,490.509,428,557
117,484,501.236,443,570,1006,491.802,439,575
118,484,501.295,442,590,1006,491.600,440,579
119,484,501.963,443,610,1006,490.839,421,555
120,484,501.481,432,567,1006,490.618,430,567
121,484,501.333,439,578,1006,491.069,437,571
122,484,501.419,447,571,1006,490.823,442,549
123,484,503.483,443,606,1006,490.920,431,556
124,484,501.729,444,589,1006,490.851,439,568
125,484,501.711,450,582,1006,490.868,432,565
126,484,502.457,444,580,1006,491.131,435,562
127,484,501.843,451,571,1006,490.723,435,562
128,484,502.120,450,575,1006,491.233,439,560
129,484,501.045,443,578,1006,490.432,430,554
130,484,501.031,448,582,1006,490.356,428,550
131,484,502.812,444,578,1006,490.885,433,573
132,484,501.992,452,591,1006,490.230,433,554
133,484,502.231,444,576,1006,490.024,436,558
134,484,502.368,441,602,1006,491.001,431,546
135,484,500.231,446,592,1006,490.267,417,547
136,484,502.787,449,567,1006,491.389,436,570
137,484,502.539,444,590,1006,489.944,440,563
138,484,501.674,450,562,1006,490.681,440,553
139,484,500.942,449,570,1006,490.482,431,552
140,484,502.775,443,584,1006,490.998,439,570
141,484,500.543,444,567,1006,489.827,439,576
142,484,500.231,441,575,1006,489.480,439,562
143,484,501.444,448,568,1006,491.290,436,569
144,484,500.729,447,591,1006,490.792,429,559
145,484,501.370,446,577,1006,490.324,437,562
146,484,501.256,451,571,1006,491.792,443,562
147,484,500.192,441,575,1006,489.954,435,554
148,484,500.601,451,582,1006,489.279,440,576
149,484,501.934,447,589,1006,490.686,434,560
150,484,500.764,450,575,1006,490.151,434,562
151,484,503.308,454,588,1006,490.441,429,556
152,484,501.107,449,553,1006,490.474,437,561
153,484,500.564,450,584,1006,490.252,429,556
154,484,499.186,444,576,1006,489.853,437,558
155,484,500.789,443,579,1006,490.585,432,580
156,484,500.868,441,569,1006,489.840,442,552
157,484,500.157,448,583,1006,489.789,442,558
158,484,502.273,456,568,1006,491.556,438,561
159,484,501.153,447,576,1006,489.523,429,560
160,484,500.754,446,572,1006,489.772,437,558
161,484,499.961,446,577,1006,488.541,432,562
162,484,500.884,449,577,1006,489.402,435,565
163,484,501.322,451,577,1006,491.292,434,557
164,484,502.779,452,568,1006,490.956,427,553
165,484,503.378,454,576,1006,491.547,423,565
166,484,499.862,441,583,1006,490.348,430,561
167,484,501.459,445,570,1006,490.910,444,562
168,484,501.227,442,580,1006,490.568,433,546
169,484,502.719,448,582,1006,491.070,431,550
170,484,501.955,441,579,1006,490.324,432,549
171,484,502.395,445,570,1006,490.042,433,555
172,484,502.070,446,565,1006,490.300,436,567
173,484,500.039,438,572,1006,491.089,435,559
174,484,500.380,426,573,1006,490.773,432,569
175,484,501.060,452,595,1006,490.371,439,565
176,484,500.746,448,567,1006,491.086,436,560
177,484,501.541,443,590,1006,489.575,441,567
178,484,500.771,452,576,1006,491.583,431,553
179,484,501.775,448,565,1006,490.360,441,555
180,484,502.746,449,585,1006,490.431,441,564
181,484,501.917,444,575,1006,489.714,436,549
182,484,502.841,445,581,1006,491.072,435,566
183,484,500.994,448,571,1006,490.834,439,572
184,484,502.421,446,585,1006,490.988,431,579
185,484,500.163,452,565,1006,489.731,416,548
186,484,500.523,446,573,1006,491.120,442,557
187,484,501.878,444,590,1006,490.881,440,565
188,484,501.052,437,561,1006,490.078,429,563
189,484,500.471,440,595,1006,489.600,436,563
190,484,501.496,446,579,1006,490.462,439,551
191,484,501.161,446,578,1006,489.574,437,562
192,484,500.907,444,561,1006,490.618,439,555
193,484,500.632,450,569,1006,489.079,437,553
194,484,501.626,448,578,1006,489.749,436,554
195,484,501.134,438,580,1006,489.590,433,552
196,484,501.064,445,608,1006,490.664,428,552
197,484,500.510,450,576,1006,488.768,437,548
198,484,499.529,450,577,1006,489.982,436,545
199,484,502.754,435,593,1006,490.948,435,556
200,484,501.045,447,597,1006,488.804,436,545
201,484,499.479,444,585,1006,489.085,435,558
202,484,501.500,440,575,1006,488.896,436,562
203,484,498.748,444,584,1006,489.802,427,551
204,484,500.320,450,574,1006,489.540,424,560
205,484,499.777,447,565,1006,490.024,433,560
206,484,501.669,445,577,1006,490.349,442,564
207,484,500.132,442,573,1006,490.233,435,553
208,484,501.448,443,575,1006,488.981,438,572
209,484,500.376,436,584,1006,489.926,430,564
210,484,501.826,447,571,1006,489.820,424,562
211,484,501.748,451,567,1006,490.583,438,554
212,484,500.041,443,564,1006,489.482,440,553
213,484,500.888,429,568,1006,490.854,440,542
214,484,502.764,453,588,1006,490.328,437,559
215,484,499.560,439,594,1006,489.570,441,546
216,484,500.779,443,563,1006,490.822,436,559
217,484,499.550,444,576,1006,489.290,426,552
218,484,500.812,446,589,1006,489.950,434,586
219,484,500.302,430,578,1006,489.855,437,558
220,484,501.116,436,577,1006,489.993,444,553
221,484,498.190,450,571,1006,489.844,440,547
222,484,500.506,447,574,1006,488.887,419,568
223,484,500.793,446,577,1006,489.033,443,559
224,484,501.477,450,590,1006,490.063,436,553
225,484,501.289,449,564,1006,490.425,440,557
226,484,500.093,447,575,1006,489.375,440,553
227,484,500.388,446,574,1006,490.148,441,553
228,484,501.494,447,578,1006,489.464,439,554
229,484,491.101,437,546,1006,492.300,438,582
230,484,499.405,438,591,1006,489.630,437,559
231,484,499.810,447,579,1006,489.429,436,547
232,484,499.783,436,567,1006,489.625,441,568
233,484,499.353,445,565,1006,490.442,438,547
234,484,502.643,451,573,1006,490.188,437,575
235,484,501.010,451,578,1006,490.464,440,546
236,484,501.589,441,569,1006,488.212,438,561
237,484,501.907,447,575,1006,490.603,443,554
238,484,501.341,446,589,1006,490.525,429,568
239,484,501.184,441,570,1006,490.139,438,566
240,484,500.238,449,574,1006,489.713,437,554
241,484,499.258,434,577,1006,489.442,435,555
242,484,501.136,443,575,1006,489.644,442,551
243,484,500.143,449,572,1006,490.201,435,574
244,484,498.930,449,580,1006,489.978,435,566
245,484,499.709,444,581,1006,488.981,431,552
246,484,500.469,448,583,1006,489.939,436,584
247,484,499.351,443,571,1006,488.699,428,554
248,484,499.050,440,586,1006,489.752,440,552
249,484,501.271,450,576,1006,488.757,426,557
250,484,499.345,439,568,1006,489.509,434,558
251,484,500.944,444,581,1006,489.326,435,560
252,484,501.258,449,570,1006,489.740,435,561
253,484,500.787,444,571,1006,489.235,438,564
254,484,500.362,452,574,1006,490.086,432,549
255,484,499.597,448,582,1006,488.541,439,555
256,484,500.105,429,567,1006,489.763,436,558
257,484,501.347,453,582,1006,488.931,428,567
258,484,500.512,445,577,1006,489.407,422,573
259,484,500.717,442,569,1006,489.808,434,549
260,484,501.138,445,582,1006,489.779,435,551
261,484,499.124,446,574,1006,489.520,424,555
262,484,500.300,446,580,1006,491.009,441,545
263,484,499.698,447,597,1006,489.596,440,574
264,484,499.965,414,571,1006,489.816,438,557
265,484,500.483,452,576,1006,488.973,429,563
266,484,499.298,441,569,1006,489.197,439,568
267,484,501.963,451,588,1006,488.639,432,554
268,484,500.775,457,573,1006,489.661,435,572
269,484,499.539,443,578,1006,488.494,434,552
270,484,500.120,437,568,1006,490.000,439,571
271,484,500.696,448,576,1006,489.664,437,551
272,484,500.079,430,557,1006,489.600,424,556
273,484,500.585,445,575,1006,489.019,428,560
274,484,501.376,449,578,1006,489.274,435,560
275,484,499.382,447,568,1006,490.177,440,562
276,484,499.572,431,580,1006,488.676,439,557
277,484,500.533,441,574,1006,488.873,439,566
278,484,499.994,445,575,1006,488.771,430,552
279,484,499.707,443,577,1006,488.878,439,543
280,484,500.514,451,586,1006,489.137,439,550
281,484,501.004,447,582,1006,489.113,442,572
282,484,501.074,433,564,1006,489.348,439,568
283,484,501.219,443,573,1006,489.770,435,554
284,484,499.066,451,586,1006,490.070,438,571
285,484,501.533,442,585,1006,489.592,439,560
286,484,499.950,448,570,1006,488.835,426,558
287,484,499.616,442,573,1006,488.928,437,569
288,484,501.576,438,579,1006,489.846,442,568
289,484,499.405,451,568,1006,488.683,427,562
290,484,500.277,436,571,1006,488.946,434,561
291,484,500.897,446,589,1006,489.516,444,555
292,484,498.012,442,574,1006,488.302,433,559
293,484,500.155,447,583,1006,490.485,437,566
294,484,500.897,449,584,1006,489.359,434,556
295,484,500.717,450,569,1006,488.741,438,556
296,484,500.008,447,570,1006,489.669,434,561
297,484,499.440,444,577,1006,489.766,437,571
298,484,499.455,433,578,1006,488.323,415,565
299,484,500.845,446,581,1006,489.882,441,550
300,484,500.713,454,568,1006,489.094,434,558
301,484,500.182,449,580,1006,488.733,436,569
302,484,499.773,443,575,1006,489.166,432,551
303,484,498.641,442,591,1006,489.348,438,558
304,484,500.531,452,596,1006,488.800,434,559
305,484,501.258,448,570,1006,489.236,430,554
306,484,498.806,446,567,1006,489.822,431,553
307,484,500.837,449,570,1006,488.673,437,542
308,484,499.694,443,577,1006,488.308,435,559
309,484,500.996,440,594,1006,489.564,436,551
310,484,500.300,450,567,1006,489.413,439,566
311,484,500.260,448,574,1006,488.880,429,558
312,484,500.048,452,567,1006,487.986,440,562
313,484,500.192,443,569,1006,489.499,432,553
314,484,499.070,432,573,1006,489.330,437,555
315,484,499.971,447,606,1006,489.775,433,567
316,484,499.884,452,572,1006,488.345,422,549
317,484,499.436,445,588,1006,488.778,429,548
318,484,500.564,452,569,1006,489.541,427,548
319,484,500.855,451,606,1006,489.593,438,552
320,484,498.979,430,570,1006,489.660,433,551
321,484,499.335,433,572,1006,489.412,437,589
322,484,500.083,442,582,1006,490.270,429,572
323,484,498.527,447,569,1006,487.327,436,561
324,484,501.200,446,625,1006,489.648,442,563
325,484,500.302,430,576,1006,489.232,426,556
326,484,500.477,439,598,1006,488.420,429,557
327,484,500.521,448,571,1006,488.673,431,560
328,484,500.880,449,579,1006,489.005,438,549
329,484,499.806,450,625,1006,487.508,429,553
330,484,500.380,453,595,1006,488.464,434,569
331,484,498.576,447,592,1006,488.127,435,562
332,484,498.248,447,576,1006,487.151,423,551
333,484,502.855,452,585,1006,488.472,433,575
334,484,499.198,450,563,1006,490.213,439,551
335,484,499.107,443,611,1006,489.239,432,564
336,484,500.554,452,589,1006,489.633,438,556
337,484,498.481,449,588,1006,488.927,435,565
338,484,499.928,443,573,1006,488.254,432,549
339,484,498.302,429,593,1006,487.708,434,559
340,484,499.690,451,570,1006,488.410,431,551
341,484,500.087,445,587,1006,488.708,433,552
342,484,499.791,433,599,1006,489.413,439,558
343,484,500.153,453,566,1006,489.114,437,574
344,484,500.833,450,579,1006,489.343,439,567
345,484,501.287,451,583,1006,489.529,434,557
346,484,500.502,438,586,1006,489.350,437,560
347,484,499.841,441,575,1006,488.746,438,559
348,484,498.200,445,584,1006,487.804,429,554
349,484,499.322,443,603,1006,487.374,437,554
350,484,498.936,452,592,1006,488.493,432,548
351,484,500.019,446,569,1006,488.360,432,556
352,484,500.145,449,563,1006,488.273,411,544
353,484,500.723,444,605,1006,488.612,437,548
354,484,499.638,447,572,1006,488.205,436,563
355,484,499.002,425,565,1006,488.288,435,545
356,484,498.417,443,573,1006,489.431,439,555
357,484,498.864,450,574,1006,489.066,430,555
358,484,499.506,447,573,1006,488.905,432,549
359,484,500.746,453,583,1006,488.611,430,547
360,484,500.386,455,587,1006,489.606,425,547
361,484,500.207,440,596,1006,488.519,434,557
362,484,500.519,452,575,1006,488.495,443,555
363,484,498.543,449,566,1006,489.350,441,560
364,484,498.738,450,580,1006,488.429,437,550
365,484,498.169,446,588,1006,487.335,434,544
366,484,500.188,446,586,1006,488.113,441,553
367,484,498.200,445,567,1006,487.328,423,554
368,484,500.355,442,583,1006,488.647,430,556
369,484,500.647,449,578,1006,489.020,442,544
370,484,498.314,432,584,1006,487.991,432,562
371,484,499.138,438,594,1006,488.135,432,551
372,484,500.764,444,580,1006,489.328,430,568
373,484,499.109,447,570,1006,488.977,437,561
374,484,498.531,440,578,1006,488.616,435,553
375,484,499.622,455,601,1006,488.855,435,553
376,484,499.219,439,565,1006,488.879,435,556
377,484,499.256,438,579,1006,488.248,434,578
378,484,499.095,446,562,1006,487.695,437,551
379,484,500.971,450,588,1006,489.096,441,550
380,484,500.824,444,569,1006,489.742,441,558
381,484,498.789,450,580,1006,487.623,439,581
382,484,499.510,447,574,1006,487.550,430,552
383,484,499.826,437,603,1006,488.588,429,564
384,484,499.109,440,575,1006,488.141,432,555
385,484,499.824,453,582,1006,488.697,438,557
386,484,499.103,449,576,1006,488.431,430,552
387,484,499.045,437,567,1006,488.430,440,558
388,484,498.700,449,571,1006,489.726,433,560
389,484,499.686,428,570,1006,489.142,434,550
390,484,501.581,439,567,1006,490.008,434,558
391,484,499.461,446,568,1006,487.794,437,555
392,484,485.709,436,568,1006,489.284,438,573
393,484,499.702,450,575,1006,487.368,427,559
394,484,500.196,450,586,1006,487.339,437,550
395,484,499.287,447,577,1006,487.607,436,568
396,484,500.760,447,623,1006,488.919,436,556
397,484,499.952,445,571,1006,488.869,436,552
398,484,498.686,442,599,1006,487.525,436,555
399,484,499.339,448,578,1006,488.003,438,586
400,484,499.122,452,566,1006,487.322,439,544
401,484,499.841,444,577,1006,488.284,425,562
402,484,499.157,443,582,1006,488.974,433,553
403,484,497.585,448,564,1006,488.239,438,545
404,484,500.238,447,590,1006,488.476,437,566
405,484,500.291,450,571,1006,488.114,438,549
406,484,499.620,444,592,1006,489.139,435,563
407,484,498.552,449,581,1006,488.346,431,572
408,484,499.083,440,598,1006,487.466,436,558
409,484,499.581,446,574,1006,488.871,436,543
410,484,499.855,447,569,1006,487.861,420,559
411,484,498.329,442,589,1006,489.343,430,557
412,484,498.477,441,568,1006,488.828,442,555
413,484,496.961,448,592,1006,487.173,427,554
414,484,498.541,451,611,1006,486.977,439,547
415,484,499.754,445,562,1006,489.110,421,558
416,484,498.426,451,597,1006,487.060,442,557
417,484,497.471,449,569,1006,488.954,432,561
418,484,498.508,446,562,1006,488.355,439,562
419,484,499.376,446,571,1006,489.604,434,561
420,484,498.667,442,579,1006,488.915,442,586
421,484,499.527,454,580,1006,489.366,427,568
422,484,500.048,444,567,1006,488.586,423,553
423,484,498.866,445,582,1006,489.117,436,559
424,484,500.996,451,570,1006,489.075,417,568
425,484,500.109,435,576,1006,488.386,427,551
426,484,499.209,446,575,1006,487.560,438,554
427,484,499.043,445,576,1006,488.886,438,565
428,484,500.591,444,582,1006,488.002,428,552
429,484,499.089,446,576,1006,488.851,435,564
430,484,499.624,443,565,1006,488.610,435,558
431,484,500.149,447,577,1006,488.621,423,553
432,484,500.254,449,586,1006,488.252,439,559
433,484,499.721,442,579,1006,487.973,417,548
434,484,498.864,439,576,1006,488.496,431,559
435,484,498.975,442,564,1006,487.794,427,554
436,484,497.736,436,573,1006,487.136,437,544
437,484,498.339,440,585,1006,488.641,435,577
438,484,498.880,439,568,1006,488.660,429,554
439,484,499.944,448,581,1006,488.151,428,562
440,484,498.601,444,589,1006,487.658,436,554
441,484,499.054,434,561,1006,488.933,436,568
442,484,499.372,445,565,1006,488.889,433,549
443,484,498.961,451,569,1006,488.158,410,552
444,484,499.326,439,571,1006,487.602,425,579
445,484,498.628,443,562,1006,488.354,439,552
446,484,498.742,447,593,1006,487.787,435,557
447,484,500.211,447,574,1006,488.999,438,561
448,484,499.279,438,568,1006,488.451,435,548
449,484,499.545,432,574,1006,488.640,429,557
450,484,498.841,446,578,1006,488.528,434,581
451,484,499.698,446,577,1006,488.643,425,563
452,484,497.884,442,583,1006,487.248,431,553
453,484,498.403,435,562,1006,487.407,440,542
454,484,501.287,453,593,1006,488.489,437,562
455,484,501.674,448,576,1006,488.622,437,551
456,484,498.316,450,573,1006,488.329,428,554
457,484,498.767,424,569,1006,488.459,435,561
458,484,499.368,446,581,1006,487.754,439,558
459,484,497.965,436,580,1006,487.332,423,558
460,484,497.806,441,568,1006,488.210,432,565
461,484,499.808,450,605,1006,489.306,430,546
462,484,497.333,443,563,1006,487.103,438,551
463,484,498.564,438,565,1006,488.156,438,547
464,484,498.837,445,573,1006,488.076,430,560
465,484,499.355,451,597,1006,488.263,437,556
466,484,499.498,441,580,1006,486.737,437,555
467,484,498.634,444,572,1006,487.581,426,543
468,484,499.601,448,563,1006,488.563,435,555
469,484,499.238,449,574,1006,488.738,439,558
470,484,498.380,433,575,1006,488.209,434,557
471,484,497.905,441,573,1006,487.533,433,543
472,484,498.696,439,572,1006,487.639,434,547
473,484,497.636,437,568,1006,487.919,438,550
474,484,499.041,449,569,1006,488.453,432,561
475,484,498.467,450,575,1006,488.779,438,545
476,484,498.134,423,577,1006,487.452,433,553
477,484,499.618,443,568,1006,486.181,425,555
478,484,498.938,443,592,1006,488.637,439,579
479,484,496.994,445,573,1006,487.714,428,546
480,484,497.940,439,579,1006,487.763,434,571
481,484,499.973,432,592,1006,487.669,439,557
482,484,499.616,449,564,1006,487.948,427,555
483,484,497.851,439,575,1006,487.224,439,560
484,484,499.758,441,562,1006,487.415,438,546
485,484,500.512,442,579,1006,488.724,427,546
486,484,499.291,448,579,1006,487.141,433,556
487,484,499.684,455,578,1006,487.957,440,552
488,484,498.888,431,581,1006,487.808,433,552
489,484,497.866,443,573,1006,486.649,435,553
490,484,499.917,450,577,1006,487.817,413,557
491,484,499.965,437,570,1006,489.371,437,557
492,484,498.329,434,577,1006,487.871,432,552
493,484,499.521,442,571,1006,487.471,429,561
494,484,498.634,447,574,1006,488.512,443,562
495,484,499.552,453,601,1006,487.924,428,554
496,484,498.374,445,573,1006,487.709,433,552
497,484,497.897,444,573,1006,486.629,432,556
498,484,499.512,436,581,1006,487.160,419,545
499,484,498.986,438,583,1006,487.228,438,560
500,484,499.564,445,583,1006,489.172,433,550
501,484,498.812,440,629,1006,487.499,434,555
502,484,499.562,440,569,1006,488.082,426,567
503,484,498.804,445,583,1006,488.587,431,567
504,484,499.543,446,565,1006,487.522,436,551
505,484,499.240,444,589,1006,488.003,434,542
506,484,498.948,438,585,1006,487.155,418,543
507,484,485.831,443,557,1006,488.392,432,563
508,484,499.593,445,567,1006,488.134,436,550
509,484,498.820,450,582,1006,488.766,438,544
510,484,497.992,444,576,1006,488.175,436,556
511,484,497.649,446,587,1006,487.770,438,548
512,484,499.132,441,570,1006,489.625,433,554
513,484,498.159,447,570,1006,488.355,428,567
514,484,498.490,450,571,1006,486.481,435,549
515,484,497.628,435,583,1006,487.789,433,564
516,484,498.822,444,578,1006,487.588,431,556
517,484,498.483,440,567,1006,486.988,428,580
518,484,499.802,443,570,1006,487.528,439,557
519,484,485.605,432,569,1006,488.719,426,588
520,484,498.950,448,563,1006,487.380,438,559
521,484,497.754,447,561,1006,486.250,434,565
522,484,499.903,444,593,1006,488.150,433,565
523,484,499.017,450,582,1006,487.204,436,584
524,484,498.752,443,568,1006,486.322,433,557
525,484,497.707,424,582,1006,486.652,431,553
526,484,500.194,443,577,1006,487.888,437,557
527,484,500.021,446,569,1006,489.111,430,558
528,484,499.401,436,591,1006,488.754,436,558
529,484,497.936,447,562,1006,488.974,442,582
530,484,497.498,446,574,1006,488.449,436,576
531,484,499.950,447,577,1006,487.790,440,556
532,484,498.391,443,587,1006,489.796,436,553
533,484,497.339,448,560,1006,487.468,426,549
534,484,498.333,439,574,1006,489.222,436,548
535,484,499.839,444,567,1006,488.112,437,558
536,484,498.384,442,572,1006,487.688,438,541
537,484,498.147,447,584,1006,486.816,437,562
538,484,498.233,449,568,1006,487.428,424,555
539,484,497.719,446,593,1006,488.058,439,568
540,484,500.529,441,589,1006,488.544,434,548
541,484,499.242,446,584,1006,488.405,432,559
542,484,497.432,439,575,1006,488.814,438,563
543,484,499.719,432,563,1006,487.620,437,557
544,484,498.004,443,569,1006,487.717,438,553
545,484,501.095,448,572,1006,488.285,434,575
546,484,499.198,453,582,1006,490.120,434,566
547,484,499.589,451,561,1006,488.641,437,559
548,484,501.403,453,581,1006,487.489,432,561
549,484,500.597,444,586,1006,487.506,432,551
550,484,498.713,444,597,1006,487.531,432,550
551,484,499.946,440,561,1006,488.182,434,555
552,484,500.041,435,580,1006,488.352,431,557
553,484,499.314,449,591,1006,487.421,437,551
554,484,501.399,454,576,1006,487.759,439,562
555,484,499.233,440,565,1006,488.340,435,554
556,484,497.537,446,577,1006,487.921,435,570
557,484,499.510,447,589,1006,487.975,435,548
558,484,499.579,444,565,1006,488.585,426,552
559,484,499.169,455,578,1006,487.548,427,553
560,484,484.041,441,545,1006,487.098,419,563
561,484,488.562,432,561,1006,490.750,429,584
562,484,499.267,451,564,1006,488.449,434,555
563,484,499.641,429,567,1006,487.501,432,547
564,484,501.948,449,583,1006,487.534,438,576
565,484,497.308,451,576,1006,488.556,432,571
566,484,500.134,448,596,1006,488.228,432,547
567,484,499.446,452,576,1006,488.432,433,547
568,484,500.343,447,579,1006,488.537,442,553
569,484,497.924,444,566,1006,488.093,430,580
570,484,498.719,437,562,1006,487.893,435,556
571,484,499.291,444,605,1006,487.634,436,558
572,484,499.764,456,589,1006,487.651,433,572
573,484,498.471,443,567,1006,488.087,432,554
574,484,498.888,453,574,1006,487.148,436,547
575,484,499.467,443,581,1006,487.843,432,552
576,484,500.289,434,593,1006,489.159,434,558
577,484,500.200,439,584,1006,488.699,441,547
578,484,498.680,451,555,1006,488.009,428,557
579,484,497.975,446,563,1006,486.180,430,577
580,484,499.988,451,589,1006,488.725,438,571
581,484,498.448,448,567,1006,487.479,435,566
582,484,498.950,444,572,1006,488.286,439,549
583,484,495.742,445,578,1006,487.203,437,543
584,484,498.876,438,601,1006,488.349,431,546
585,484,499.415,446,587,1006,487.977,444,572
586,484,498.395,443,569,1006,487.936,439,592
587,484,499.434,452,565,1006,488.769,438,561
588,484,500.506,455,579,1006,487.290,438,568
589,484,498.147,434,565,1006,486.970,429,576
590,484,499.481,445,570,1006,488.773,435,577
591,484,499.149,446,567,1006,487.869,435,555
592,484,498.628,445,565,1006,487.076,423,549
593,484,498.816,447,575,1006,487.960,438,556
594,484,499.882,454,565,1006,487.769,432,563
595,484,498.609,442,593,1006,488.516,436,551
596,484,499.215,448,574,1006,487.732,428,547
597,484,499.919,449,568,1006,488.722,427,556
598,484,499.076,423,590,1006,488.489,438,563
599,484,498.052,448,566,1006,487.712,437,551
600,484,498.093,429,565,1006,488.425,439,559
601,484,498.558,448,580,1006,487.598,442,571
602,484,498.066,445,560,1006,488.037,421,543
603,484,499.833,439,576,1006,487.483,429,548
604,484,498.017,442,579,1006,486.643,431,564
605,484,498.469,440,573,1006,487.092,437,552
